customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
18251,87,9,26278.86,3,4,4,344,Loyal Customers
16451,87,4,1009.40,3,3,3,333,Loyal Customers
15216,87,2,486.09,3,2,2,322,Promising
16959,87,1,117.35,3,1,1,311,Promising
16229,87,7,2835.36,3,3,4,334,Loyal Customers
17433,88,2,569.96,3,2,2,322,Promising
14307,88,11,4279.97,3,4,4,344,Loyal Customers
16475,88,4,544.30,3,3,2,332,Loyal Customers
16141,88,2,955.94,3,2,3,323,Promising
14500,88,3,356.85,3,2,2,322,Promising
17919,88,2,1840.32,3,2,3,323,Promising
16209,88,9,4146.78,3,4,4,344,Loyal Customers
13850,88,2,1586.81,3,2,3,323,Promising
15996,88,8,1370.50,3,3,3,333,Loyal Customers
14276,88,13,1933.73,3,4,3,343,Loyal Customers
12884,88,1,309.05,3,1,1,311,Promising
12924,88,14,2415.20,3,4,4,344,Loyal Customers
15673,88,10,6199.37,3,4,4,344,Loyal Customers
15980,88,9,6496.28,3,4,4,344,Loyal Customers
14212,89,2,2190.14,3,2,4,324,Promising
18255,89,2,303.15,3,2,1,321,Promising
15636,89,4,1444.58,3,2,3,323,Promising
16384,89,4,1358.95,3,3,3,333,Loyal Customers
18215,89,6,2223.99,3,3,4,334,Loyal Customers
13124,89,4,4641.66,3,3,4,334,Loyal Customers
14837,89,12,3445.82,3,4,4,344,Loyal Customers
12965,89,1,769.81,3,1,2,312,Promising
13611,89,14,3259.43,3,4,4,344,Loyal Customers
13372,89,1,328.64,3,1,2,312,Promising
16796,89,1,305.62,3,1,1,311,Promising
12635,89,4,2624.41,3,3,4,334,Loyal Customers
15035,89,1,252.73,3,1,1,311,Promising
15939,89,17,8992.09,3,4,4,344,Loyal Customers
12535,91,2,716.35,3,2,2,322,Promising
14628,91,5,1998.00,3,3,3,333,Loyal Customers
14210,91,21,5509.37,3,4,4,344,Loyal Customers
16723,91,4,1231.36,3,3,3,333,Loyal Customers
15652,91,6,1397.44,3,3,3,333,Loyal Customers
16309,91,3,686.67,3,2,2,322,Promising
16027,91,18,1882.34,3,4,3,343,Loyal Customers
14414,91,9,2387.48,3,4,4,344,Loyal Customers
13441,91,2,720.90,3,2,2,322,Promising
13330,92,6,2796.10,3,3,4,334,Loyal Customers
15653,92,2,877.44,3,2,3,323,Promising
18222,92,1,443.00,3,1,2,312,Promising
13848,92,8,3015.00,3,4,4,344,Loyal Customers
13889,92,8,1855.73,3,4,3,343,Loyal Customers
13244,92,1,121.74,3,1,1,311,Promising
12592,92,8,1723.64,3,3,3,333,Loyal Customers
15400,92,9,1252.80,3,4,3,343,Loyal Customers
16031,92,2,547.90,3,2,2,322,Promising
15885,92,20,1707.57,3,4,3,343,Loyal Customers
13249,92,9,1608.93,3,4,3,343,Loyal Customers
14223,92,4,975.23,3,3,3,333,Loyal Customers
15488,92,5,431.92,3,3,2,332,Loyal Customers
15198,92,6,559.45,3,3,2,332,Loyal Customers
15071,93,4,1455.56,3,3,3,333,Loyal Customers
18093,93,9,4429.61,3,4,4,344,Loyal Customers
13210,93,1,353.48,3,1,2,312,Promising
16828,93,2,113.50,3,2,1,321,Promising
15462,94,4,737.05,3,3,2,332,Loyal Customers
17339,94,4,243.36,3,3,1,331,Low Engagement
12461,94,2,626.88,3,2,2,322,Promising
16400,94,9,3059.85,3,4,4,344,Loyal Customers
14208,94,2,567.05,3,2,2,322,Promising
13158,94,5,1508.18,3,3,3,333,Loyal Customers
17560,94,9,1895.80,3,4,3,343,Loyal Customers
16175,94,7,1836.44,3,3,3,333,Loyal Customers
13122,94,2,922.39,3,2,3,323,Promising
13130,94,1,64.00,3,1,1,311,Promising
12422,95,21,3639.35,3,4,4,344,Loyal Customers
16551,95,7,2237.12,3,3,4,334,Loyal Customers
15491,95,7,3090.85,3,3,4,334,Loyal Customers
16172,95,8,1884.55,3,4,3,343,Loyal Customers
13748,95,9,2064.35,3,4,3,343,Loyal Customers
16820,95,1,497.61,3,1,2,312,Promising
17309,95,3,320.39,3,2,2,322,Promising
15307,95,1,205.30,3,1,1,311,Promising
13851,95,9,4516.76,3,4,4,344,Loyal Customers
15364,95,2,913.19,3,2,3,323,Promising
12502,95,5,2995.87,3,3,4,334,Loyal Customers
13192,95,8,2544.53,3,4,4,344,Loyal Customers
18196,95,4,1455.27,3,3,3,333,Loyal Customers
14565,95,7,3683.87,3,3,4,334,Loyal Customers
13744,95,2,1080.52,3,2,3,323,Promising
12816,95,2,452.20,3,2,2,322,Promising
17050,96,12,4348.46,3,4,4,344,Loyal Customers
12710,96,4,1004.57,2,3,3,233,High-Value At Risk
13548,96,3,901.44,2,2,3,223,At Risk
17229,96,2,318.76,2,2,2,222,At Risk
14965,96,2,596.09,2,2,2,222,At Risk
17722,96,7,3476.82,2,3,4,234,High-Value At Risk
16761,96,1,316.62,2,1,1,211,Low Engagement
17774,96,13,3259.39,2,4,4,244,High-Value At Risk
13240,96,9,1378.04,2,4,3,243,High-Value At Risk
12851,96,2,280.76,2,2,1,221,At Risk
14171,98,2,498.79,2,2,2,222,At Risk
14436,98,2,271.70,2,2,1,221,At Risk
18027,98,1,115.31,2,1,1,211,Low Engagement
18087,98,21,13563.62,2,4,4,244,High-Value At Risk
14463,98,4,786.57,2,3,2,232,At Risk
16092,98,10,1515.49,2,4,3,243,High-Value At Risk
15829,99,2,636.14,2,2,2,222,At Risk
16808,99,2,288.42,2,2,1,221,At Risk
13099,99,1,207.36,2,1,1,211,Low Engagement
13470,99,2,165.00,2,1,1,211,Low Engagement
12436,99,1,429.01,2,1,2,212,Low Engagement
13376,99,3,869.76,2,2,3,223,At Risk
13631,99,12,3021.77,2,4,4,244,High-Value At Risk
16456,99,14,6000.94,2,4,4,244,High-Value At Risk
13045,99,3,808.92,2,2,2,222,At Risk
13466,100,7,952.25,2,3,3,233,High-Value At Risk
17747,100,2,64.65,2,2,1,221,At Risk
15596,100,16,2621.27,2,4,4,244,High-Value At Risk
14513,100,7,770.91,2,3,2,232,At Risk
17320,100,6,2444.85,2,3,4,234,High-Value At Risk
16180,100,16,16170.27,2,4,4,244,High-Value At Risk
17588,100,9,2901.65,2,4,4,244,High-Value At Risk
15260,100,30,8677.88,2,4,4,244,High-Value At Risk
16083,100,4,2351.42,2,3,4,234,High-Value At Risk
15625,100,14,3203.25,2,4,4,244,High-Value At Risk
16780,100,3,596.40,2,2,2,222,At Risk
17298,101,6,933.32,2,3,3,233,High-Value At Risk
12814,101,1,85.92,2,1,1,211,Low Engagement
14078,101,9,1551.82,2,4,3,243,High-Value At Risk
15866,101,1,211.89,2,1,1,211,Low Engagement
15095,103,11,3135.74,2,4,4,244,High-Value At Risk
15569,103,10,3583.45,2,4,4,244,High-Value At Risk
15325,103,9,1596.26,2,4,3,243,High-Value At Risk
16806,103,4,736.21,2,3,2,232,At Risk
14472,103,9,2118.72,2,4,3,243,High-Value At Risk
13301,103,4,600.19,2,3,2,232,At Risk
13778,103,5,1116.54,2,3,3,233,High-Value At Risk
16816,103,4,417.06,2,3,2,232,At Risk
17146,105,16,5788.39,2,4,4,244,High-Value At Risk
13003,105,3,149.05,2,2,1,221,At Risk
15074,105,3,1553.13,2,2,3,223,At Risk
15641,105,12,5345.55,2,4,4,244,High-Value At Risk
13489,105,4,449.52,2,3,2,232,At Risk
16641,105,2,554.50,2,1,2,212,Low Engagement
16093,106,1,17.00,2,1,1,211,Low Engagement
16429,106,1,284.55,2,1,1,211,Low Engagement
14687,106,3,1402.06,2,2,3,223,At Risk
17844,106,1,51.56,2,1,1,211,Low Engagement
17189,106,5,953.63,2,3,3,233,High-Value At Risk
17134,106,3,625.30,2,2,2,222,At Risk
12715,106,1,263.36,2,1,1,211,Low Engagement
13000,106,5,965.00,2,3,3,233,High-Value At Risk
16859,106,10,1657.74,2,4,3,243,High-Value At Risk
12624,106,2,569.13,2,2,2,222,At Risk
16503,106,13,3597.89,2,4,4,244,High-Value At Risk
14055,106,3,1520.96,2,2,3,223,At Risk
14314,106,3,221.90,2,2,1,221,At Risk
15663,106,1,138.14,2,1,1,211,Low Engagement
15263,106,1,156.51,2,1,1,211,Low Engagement
14196,106,1,335.52,2,1,2,212,Low Engagement
18200,106,1,150.35,2,1,1,211,Low Engagement
15812,107,13,5186.17,2,4,4,244,High-Value At Risk
12649,107,10,2060.50,2,4,3,243,High-Value At Risk
16536,107,2,538.17,2,2,2,222,At Risk
17268,107,11,1733.89,2,4,3,243,High-Value At Risk
13411,107,1,213.55,2,1,1,211,Low Engagement
14407,107,9,2096.08,2,4,3,243,High-Value At Risk
12853,107,16,3728.50,2,4,4,244,High-Value At Risk
17256,107,5,498.93,2,3,2,232,At Risk
14973,107,3,1314.45,2,2,3,223,At Risk
15800,107,7,1227.07,2,3,3,233,High-Value At Risk
16340,107,3,1496.24,2,2,3,223,At Risk
17869,107,7,813.64,2,3,2,232,At Risk
16302,107,2,212.82,2,2,1,221,At Risk
14301,107,7,1956.23,2,3,3,233,High-Value At Risk
13425,108,8,3362.73,2,4,4,244,High-Value At Risk
14364,108,8,3717.35,2,3,4,234,High-Value At Risk
12593,108,3,382.10,2,2,2,222,At Risk
13140,108,5,1054.92,2,3,3,233,High-Value At Risk
18018,108,5,156.69,2,3,1,231,At Risk
14523,108,1,241.09,2,1,1,211,Low Engagement
13593,108,16,5444.81,2,4,4,244,High-Value At Risk
14930,108,9,5126.74,2,4,4,244,High-Value At Risk
17242,108,5,2889.28,2,3,4,234,High-Value At Risk
16550,108,29,8550.92,2,4,4,244,High-Value At Risk
17083,109,11,4035.08,2,4,4,244,High-Value At Risk
12363,109,2,552.00,2,1,2,212,Low Engagement
14265,109,4,1373.35,2,3,3,233,High-Value At Risk
16952,109,5,795.83,2,3,2,232,At Risk
13933,109,2,608.79,2,2,2,222,At Risk
14045,109,19,9334.23,2,4,4,244,High-Value At Risk
17585,109,7,2064.71,2,3,3,233,High-Value At Risk
14460,110,12,919.60,2,4,3,243,High-Value At Risk
15313,110,1,52.00,2,1,1,211,Low Engagement
14224,110,9,1841.71,2,4,3,243,High-Value At Risk
17029,110,7,2137.30,2,3,3,233,High-Value At Risk
14566,110,4,4092.00,2,3,4,234,High-Value At Risk
14246,110,3,1474.06,2,2,3,223,At Risk
14013,110,6,1006.22,2,3,3,233,High-Value At Risk
14772,112,1,139.26,2,1,1,211,Low Engagement
16419,112,9,1450.95,2,4,3,243,High-Value At Risk
12968,112,1,135.95,2,1,1,211,Low Engagement
15938,112,9,734.81,2,4,2,242,At Risk
15396,112,2,796.38,2,2,2,222,At Risk
14745,112,17,2471.06,2,4,4,244,High-Value At Risk
12418,112,5,2016.95,2,3,3,233,High-Value At Risk
13242,112,7,699.40,2,3,2,232,At Risk
12729,113,1,417.01,2,1,2,212,Low Engagement
13273,113,1,138.98,2,1,1,211,Low Engagement
13027,113,23,17143.20,2,4,4,244,High-Value At Risk
15797,113,6,2806.08,2,3,4,234,High-Value At Risk
17045,113,5,827.68,2,3,3,233,High-Value At Risk
17742,113,11,2098.48,2,4,3,243,High-Value At Risk
16582,113,1,313.62,2,1,1,211,Low Engagement
18248,113,4,783.02,2,3,2,232,At Risk
15472,113,1,371.56,2,1,2,212,Low Engagement
12688,113,1,4873.81,2,1,4,214,Low Engagement
18178,113,15,6054.49,2,4,4,244,High-Value At Risk
15232,113,2,612.06,2,2,2,222,At Risk
14323,114,4,574.26,2,3,2,232,At Risk
17070,114,2,437.42,2,2,2,222,At Risk
17398,114,3,653.38,2,2,2,222,At Risk
16755,114,10,2846.13,2,4,4,244,High-Value At Risk
15541,114,1,85.13,2,1,1,211,Low Engagement
15734,114,4,2263.30,2,3,4,234,High-Value At Risk
13655,114,8,2261.66,2,4,4,244,High-Value At Risk
18073,114,13,3846.74,2,4,4,244,High-Value At Risk
14918,115,9,5955.81,2,4,4,244,High-Value At Risk
17048,115,11,1991.45,2,4,3,243,High-Value At Risk
14006,115,7,2196.67,2,3,4,234,High-Value At Risk
15002,115,9,4138.08,2,4,4,244,High-Value At Risk
15768,115,36,15307.26,2,4,4,244,High-Value At Risk
12641,115,1,145.90,2,1,1,211,Low Engagement
16927,115,3,543.05,2,2,2,222,At Risk
15342,116,2,391.76,2,2,2,222,At Risk
16272,116,1,411.70,2,1,2,212,Low Engagement
17252,116,2,348.91,2,2,2,222,At Risk
18143,116,2,1000.16,2,2,3,223,At Risk
15480,116,7,3592.25,2,3,4,234,High-Value At Risk
15624,116,4,588.13,2,3,2,232,At Risk
17958,116,2,973.88,2,2,3,223,At Risk
12758,116,8,9779.00,2,4,4,244,High-Value At Risk
16961,116,6,773.01,2,3,2,232,At Risk
13720,116,4,799.90,2,3,2,232,At Risk
16902,116,1,1706.88,2,1,3,213,Low Engagement
13621,116,1,213.85,2,1,1,211,Low Engagement
13799,116,13,2039.82,2,4,3,243,High-Value At Risk
13116,117,2,485.19,2,2,2,222,At Risk
16292,117,9,1171.46,2,4,3,243,High-Value At Risk
15683,117,2,524.54,2,2,2,222,At Risk
16045,119,9,3187.03,2,4,4,244,High-Value At Risk
16317,119,6,2179.76,2,3,4,234,High-Value At Risk
13888,119,7,2001.59,2,3,3,233,High-Value At Risk
17642,119,5,1824.49,2,3,3,233,High-Value At Risk
13873,119,9,1031.02,2,4,3,243,High-Value At Risk
14855,119,7,6520.30,2,3,4,234,High-Value At Risk
12399,119,7,1842.30,2,3,3,233,High-Value At Risk
15192,119,5,1666.39,2,3,3,233,High-Value At Risk
14406,119,1,156.75,2,1,1,211,Low Engagement
15689,119,3,521.03,2,2,2,222,At Risk
17122,119,4,570.50,2,3,2,232,At Risk
17429,120,7,1342.16,2,3,3,233,High-Value At Risk
14346,120,5,2315.75,2,3,4,234,High-Value At Risk
15581,120,43,4350.06,2,4,4,244,High-Value At Risk
13307,120,3,273.34,2,2,1,221,At Risk
17248,120,2,500.54,2,2,2,222,At Risk
13722,120,11,5629.16,2,4,4,244,High-Value At Risk
12693,120,11,1352.42,2,4,3,243,High-Value At Risk
17531,120,9,1194.47,2,4,3,243,High-Value At Risk
13645,120,1,252.10,2,1,1,211,Low Engagement
17994,121,14,2213.58,2,4,4,244,High-Value At Risk
14024,121,3,645.74,2,2,2,222,At Risk
13388,121,4,1135.70,2,3,3,233,High-Value At Risk
15247,122,4,967.11,2,3,3,233,High-Value At Risk
14127,122,6,1900.08,2,3,3,233,High-Value At Risk
13217,122,6,266.12,2,3,1,231,At Risk
13355,122,1,674.70,2,1,2,212,Low Engagement
13162,122,19,9116.94,2,4,4,244,High-Value At Risk
12929,122,2,105.10,2,2,1,221,At Risk
13280,122,8,2267.83,2,3,4,234,High-Value At Risk
16788,123,5,1927.28,2,3,3,233,High-Value At Risk
13869,123,10,7996.87,2,4,4,244,High-Value At Risk
17085,123,32,7705.27,2,4,4,244,High-Value At Risk
17331,123,1,175.20,2,1,1,211,Low Engagement
15985,123,8,2610.28,2,4,4,244,High-Value At Risk
16951,123,4,1262.75,2,3,3,233,High-Value At Risk
13248,124,2,465.68,2,2,2,222,At Risk
14053,124,4,572.30,2,3,2,232,At Risk
14331,124,2,462.66,2,2,2,222,At Risk
14079,124,2,375.10,2,2,2,222,At Risk
13752,124,7,1579.83,2,3,3,233,High-Value At Risk
13513,126,4,796.99,2,3,2,232,At Risk
17400,126,8,4623.28,2,3,4,234,High-Value At Risk
17457,126,18,5799.01,2,4,4,244,High-Value At Risk
13082,126,25,7268.92,2,4,4,244,High-Value At Risk
16174,126,7,2246.75,2,3,4,234,High-Value At Risk
13218,127,1,62.64,2,1,1,211,Low Engagement
17723,127,7,3378.40,2,3,4,234,High-Value At Risk
15133,127,5,1806.90,2,3,3,233,High-Value At Risk
17692,127,14,2947.04,2,4,4,244,High-Value At Risk
13402,127,4,1226.85,2,3,3,233,High-Value At Risk
16572,127,4,999.70,2,3,3,233,High-Value At Risk
17267,127,2,317.20,2,2,1,221,At Risk
15254,127,4,1073.40,2,3,3,233,High-Value At Risk
18099,127,1,168.31,2,1,1,211,Low Engagement
14344,127,20,2993.05,2,4,4,244,High-Value At Risk
14778,127,2,730.86,2,2,2,222,At Risk
12917,128,8,4329.50,2,4,4,244,High-Value At Risk
16835,128,10,1389.76,2,4,3,243,High-Value At Risk
15374,128,2,307.32,2,2,1,221,At Risk
12750,128,1,275.88,2,1,1,211,Low Engagement
17514,128,2,522.00,2,2,2,222,At Risk
12643,128,14,7334.30,2,4,4,244,High-Value At Risk
14972,128,2,145.07,2,2,1,221,At Risk
17053,128,2,496.38,2,2,2,222,At Risk
16324,128,3,408.59,2,2,2,222,At Risk
13106,128,3,586.46,2,2,2,222,At Risk
12378,129,2,5416.32,2,2,4,224,At Risk
17553,129,4,3757.60,2,3,4,234,High-Value At Risk
17353,129,7,3155.55,2,3,4,234,High-Value At Risk
14076,129,1,118.67,2,1,1,211,Low Engagement
13075,129,1,919.61,2,1,3,213,Low Engagement
15120,129,2,343.82,2,2,2,222,At Risk
12644,129,6,1797.54,2,3,3,233,High-Value At Risk
17887,129,1,111.35,2,1,1,211,Low Engagement
14133,129,6,895.84,2,3,3,233,High-Value At Risk
17282,130,5,2308.54,2,3,4,234,High-Value At Risk
14403,130,9,1822.76,2,4,3,243,High-Value At Risk
17941,130,4,1433.28,2,3,3,233,High-Value At Risk
12534,130,1,981.18,2,1,3,213,Low Engagement
17615,130,7,714.30,2,3,2,232,At Risk
14885,131,4,1496.12,2,3,3,233,High-Value At Risk
15438,131,1,156.58,2,1,1,211,Low Engagement
17695,131,6,1720.54,2,3,3,233,High-Value At Risk
12942,131,3,675.60,2,2,2,222,At Risk
14143,133,1,115.80,2,1,1,211,Low Engagement
15942,133,1,337.44,2,1,2,212,Low Engagement
15776,133,1,241.62,2,1,1,211,Low Engagement
15149,133,5,1524.61,2,3,3,233,High-Value At Risk
16147,133,7,2367.02,2,3,4,234,High-Value At Risk
18064,133,15,4427.98,2,4,4,244,High-Value At Risk
13414,133,7,2482.24,2,3,4,234,High-Value At Risk
17926,133,5,1035.49,2,3,3,233,High-Value At Risk
15639,134,5,1028.33,2,3,3,233,High-Value At Risk
15245,134,8,4610.84,2,4,4,244,High-Value At Risk
15746,134,2,182.96,2,2,1,221,At Risk
15118,134,1,244.80,2,1,1,211,Low Engagement
17931,134,18,3270.91,2,4,4,244,High-Value At Risk
13420,134,4,140.35,2,3,1,231,At Risk
17649,134,5,1542.44,2,3,3,233,High-Value At Risk
12507,134,5,1461.31,2,3,3,233,High-Value At Risk
18151,134,7,1853.94,2,3,3,233,High-Value At Risk
12453,134,1,707.09,2,1,2,212,Low Engagement
14002,134,2,529.73,2,2,2,222,At Risk
18268,134,8,1451.22,2,4,3,243,High-Value At Risk
12743,134,2,540.13,2,2,2,222,At Risk
13194,135,2,472.78,2,2,2,222,At Risk
16447,135,3,727.10,2,2,2,222,At Risk
13730,135,2,752.60,2,2,2,222,At Risk
15261,135,4,1508.00,2,3,3,233,High-Value At Risk
16696,135,4,657.90,2,3,2,232,At Risk
15855,136,6,1052.72,2,3,3,233,High-Value At Risk
17693,136,3,187.02,2,2,1,221,At Risk
13492,136,3,1269.84,2,2,3,223,At Risk
13296,137,6,792.51,2,3,2,232,At Risk
17040,137,2,463.25,2,2,2,222,At Risk
14100,137,1,191.95,2,1,1,211,Low Engagement
15372,137,10,5954.42,2,4,4,244,High-Value At Risk
14692,137,13,1705.64,2,4,3,243,High-Value At Risk
13802,138,24,25491.56,2,4,4,244,High-Value At Risk
16178,138,2,612.60,2,2,2,222,At Risk
13037,138,16,3842.55,2,4,4,244,High-Value At Risk
12763,138,2,494.08,2,2,2,222,At Risk
17935,138,8,652.64,2,3,2,232,At Risk
17312,138,3,644.30,2,2,2,222,At Risk
16305,138,1,361.22,2,1,2,212,Low Engagement
16948,138,7,868.77,2,3,3,233,High-Value At Risk
12916,138,8,4455.93,2,3,4,234,High-Value At Risk
12864,138,2,299.57,2,2,1,221,At Risk
17265,138,2,550.01,2,1,2,212,Low Engagement
18146,140,2,160.35,2,2,1,221,At Risk
15704,140,8,3663.86,2,4,4,244,High-Value At Risk
16866,140,3,207.74,2,2,1,221,At Risk
18262,140,3,577.54,2,2,2,222,At Risk
15108,141,5,1150.75,2,3,3,233,High-Value At Risk
14400,141,5,1703.00,2,3,3,233,High-Value At Risk
17694,141,3,1695.97,2,2,3,223,At Risk
17660,141,2,342.22,2,2,2,222,At Risk
16654,141,9,1477.77,2,4,3,243,High-Value At Risk
15623,141,8,2437.05,2,3,4,234,High-Value At Risk
14259,141,1,120.00,2,1,1,211,Low Engagement
12510,142,16,2989.33,2,4,4,244,High-Value At Risk
17962,142,5,651.51,2,3,2,232,At Risk
16807,142,8,2064.88,2,3,3,233,High-Value At Risk
12521,142,1,545.68,2,1,2,212,Low Engagement
15802,142,3,0.00,2,2,1,221,At Risk
17866,142,4,1131.00,2,3,3,233,High-Value At Risk
15713,143,6,814.84,2,3,2,232,At Risk
12468,143,10,3192.55,2,4,4,244,High-Value At Risk
12875,143,5,1356.99,2,3,3,233,High-Value At Risk
14117,143,1,90.00,2,1,1,211,Low Engagement
17065,143,3,194.70,2,2,1,221,At Risk
14437,143,7,850.84,2,3,3,233,High-Value At Risk
12840,143,11,4013.87,2,4,4,244,High-Value At Risk
12947,143,11,1407.29,2,4,3,243,High-Value At Risk
16112,143,4,195.74,2,3,1,231,At Risk
13154,144,5,1609.29,2,3,3,233,High-Value At Risk
13821,144,7,1355.38,2,3,3,233,High-Value At Risk
14758,144,7,2864.97,2,3,4,234,High-Value At Risk
15369,144,13,3346.43,2,4,4,244,High-Value At Risk
17448,144,54,14375.01,2,4,4,244,High-Value At Risk
16398,144,4,1631.15,2,3,3,233,High-Value At Risk
13564,144,54,15613.10,2,4,4,244,High-Value At Risk
16054,145,7,2090.68,2,3,3,233,High-Value At Risk
12833,145,1,417.38,2,1,2,212,Low Engagement
17984,145,5,1148.69,2,3,3,233,High-Value At Risk
15716,145,11,2482.74,2,4,4,244,High-Value At Risk
13967,145,2,166.30,2,1,1,211,Low Engagement
15004,147,1,1220.38,2,1,3,213,Low Engagement
17440,147,6,314.26,2,3,1,231,At Risk
14958,147,6,941.99,2,3,3,233,High-Value At Risk
17444,147,3,2389.10,2,2,4,224,At Risk
12815,147,2,863.46,2,2,3,223,At Risk
17948,147,1,358.56,2,1,2,212,Low Engagement
14722,147,3,489.52,2,2,2,222,At Risk
15402,148,7,1816.22,2,3,3,233,High-Value At Risk
14891,148,4,1106.73,2,3,3,233,High-Value At Risk
12405,148,1,1390.39,2,1,3,213,Low Engagement
14847,148,4,1320.60,2,3,3,233,High-Value At Risk
14461,148,14,6660.62,2,4,4,244,High-Value At Risk
15256,148,2,170.40,2,2,1,221,At Risk
17259,148,6,1452.39,2,3,3,233,High-Value At Risk
12915,148,8,885.20,2,3,3,233,High-Value At Risk
12653,148,3,4160.83,2,2,4,224,At Risk
13667,149,1,299.05,2,1,1,211,Low Engagement
16450,149,4,1475.73,2,3,3,233,High-Value At Risk
15895,149,1,179.17,2,1,1,211,Low Engagement
15795,149,8,1979.87,2,3,3,233,High-Value At Risk
16998,149,7,394.50,2,3,2,232,At Risk
18121,149,2,653.30,2,2,2,222,At Risk
14483,149,3,249.20,2,2,1,221,At Risk
18193,150,5,1176.55,2,3,3,233,High-Value At Risk
14267,150,9,1259.19,2,4,3,243,High-Value At Risk
12669,150,4,1427.73,2,3,3,233,High-Value At Risk
14548,150,9,2541.29,2,4,4,244,High-Value At Risk
15577,151,5,396.03,2,3,2,232,At Risk
12717,151,4,1058.91,2,3,3,233,High-Value At Risk
18142,151,4,1014.90,2,3,3,233,High-Value At Risk
14552,151,3,507.93,2,2,2,222,At Risk
15265,151,4,3345.64,2,3,4,234,High-Value At Risk
13754,151,3,447.05,2,2,2,222,At Risk
15045,151,3,633.66,2,2,2,222,At Risk
13678,151,1,232.60,2,1,1,211,Low Engagement
17337,151,7,1896.06,2,3,3,233,High-Value At Risk
13675,151,2,486.82,2,2,2,222,At Risk
13745,151,4,761.27,2,3,2,232,At Risk
17787,152,4,1817.54,2,3,3,233,High-Value At Risk
18024,152,3,236.78,2,2,1,221,At Risk
17126,152,11,1996.03,2,4,3,243,High-Value At Risk
15182,154,14,2942.75,2,4,4,244,High-Value At Risk
16091,154,2,315.06,2,2,1,221,At Risk
14905,154,10,1939.69,2,4,3,243,High-Value At Risk
14016,154,13,11279.71,2,4,4,244,High-Value At Risk
13955,154,3,544.07,2,2,2,222,At Risk
14264,154,8,1475.86,2,3,3,233,High-Value At Risk
12648,154,5,1024.00,2,3,3,233,High-Value At Risk
15920,154,9,565.19,2,4,2,242,At Risk
18037,154,15,167.42,2,4,1,241,At Risk
13338,154,10,2173.62,2,4,4,244,High-Value At Risk
14104,154,5,740.53,2,3,2,232,At Risk
13699,155,3,711.40,2,2,2,222,At Risk
12980,155,26,15909.39,2,4,4,244,High-Value At Risk
13291,155,11,3270.79,2,4,4,244,High-Value At Risk
13302,155,2,159.20,2,2,1,221,At Risk
13583,155,2,1445.03,2,2,3,223,At Risk
16581,155,2,70.44,2,2,1,221,At Risk
18072,155,2,12.24,2,2,1,221,At Risk
18013,155,2,187.29,2,2,1,221,At Risk
14459,155,3,5339.14,2,2,4,224,At Risk
14021,155,7,1716.58,2,3,3,233,High-Value At Risk
15512,155,4,331.58,2,3,2,232,At Risk
16829,156,2,513.32,2,2,2,222,At Risk
15889,156,9,1396.60,2,4,3,243,High-Value At Risk
15334,156,3,347.87,2,2,2,222,At Risk
12977,156,4,513.88,2,3,2,232,At Risk
14645,156,4,840.24,2,3,3,233,High-Value At Risk
13253,156,4,2951.11,2,3,4,234,High-Value At Risk
12450,156,7,666.95,2,3,2,232,At Risk
16919,156,28,4837.56,2,4,4,244,High-Value At Risk
17341,156,5,1272.21,2,3,3,233,High-Value At Risk
14352,157,4,1078.96,2,3,3,233,High-Value At Risk
17046,157,5,1906.07,2,3,3,233,High-Value At Risk
16338,157,1,214.80,2,1,1,211,Low Engagement
15646,157,6,762.31,2,3,2,232,At Risk
13085,157,10,2289.58,2,4,4,244,High-Value At Risk
16146,157,4,946.38,2,3,3,233,High-Value At Risk
18203,157,4,482.52,2,3,2,232,At Risk
16344,158,4,842.42,2,3,3,233,High-Value At Risk
17464,158,4,816.54,2,3,2,232,At Risk
13826,158,2,179.55,2,2,1,221,At Risk
17765,158,4,524.00,2,3,2,232,At Risk
15349,158,2,463.91,2,2,2,222,At Risk
14338,158,5,894.10,2,3,3,233,High-Value At Risk
17899,159,1,154.55,2,1,1,211,Low Engagement
13833,159,2,700.41,2,2,2,222,At Risk
17939,159,1,99.14,2,1,1,211,Low Engagement
17105,159,2,665.78,2,2,2,222,At Risk
17781,159,2,188.02,2,2,1,221,At Risk
15007,159,1,156.91,2,1,1,211,Low Engagement
17505,161,5,2435.48,2,3,4,234,High-Value At Risk
15483,161,10,810.68,2,4,2,242,At Risk
16498,161,3,86.12,2,2,1,221,At Risk
17123,161,3,966.67,2,2,3,223,At Risk
12922,161,1,405.38,2,1,2,212,Low Engagement
12424,162,7,3289.78,2,3,4,234,High-Value At Risk
17891,162,1,203.86,2,1,1,211,Low Engagement
14803,162,3,845.55,2,2,3,223,At Risk
15578,162,1,127.10,2,1,1,211,Low Engagement
17391,163,2,508.80,2,2,2,222,At Risk
16801,163,5,842.33,2,3,3,233,High-Value At Risk
15537,163,1,110.92,2,1,1,211,Low Engagement
16553,163,36,16500.12,2,4,4,244,High-Value At Risk
14327,163,6,1894.93,2,3,3,233,High-Value At Risk
17408,163,4,164.89,2,3,1,231,At Risk
14481,164,6,2284.69,2,3,4,234,High-Value At Risk
16545,164,2,689.82,2,2,2,222,At Risk
17900,164,4,15.00,2,3,1,231,At Risk
13656,164,7,1053.35,2,3,3,233,High-Value At Risk
